title,pdf_link
Capitation rates for current financial year 2016/17 of all Royal Air Force ranks up to Air Commodore,https://assets.publishing.service.gov.uk/media/5a75ae79e5274a4368299276/RAF_FOI_2016__-_Armed_Forces_annual_pay_rates_include_trade_supplement_placement_ranks_for_2016.pdf
Performance appraisal report score ranges of all MOD Air Command employees at RAF Lakenheath reporting year from 2014 to 2015,https://assets.publishing.service.gov.uk/media/5a74ffeeed915d502d6ccb2d/RAF_FOI_2016__-_Performance_appraisal_report_score_ranges_of_all_MOD_Air_Command_employees_at_RAF_Lakenheath_reporting_year_from_2014_to_2015.pdf
Request minutes of meeting of the RAF dress committee since 1 January 2013,https://assets.publishing.service.gov.uk/media/5a804da140f0b62302692b4e/RAF_FOI_2016__-_Request_minutes_of_meeting_of_the_RAF_dress_committee_held_on_17_July_2013.pdf
 Attachment: Minutes of meeting of the RAF clothing and dress policy working group (DPWG) held on 17 July 2013,https://assets.publishing.service.gov.uk/media/5a7f3cc640f0b6230268e47e/RAF_FOI_2016__-_Attachment-_Minutes_of_meeting_of_the_RAF_clothing_and_dress_policy_working_group__DPWG__held_on_17_July_2013.pdf
Number of engineering ratings in the Royal Fleet Auxiliary (RFA) pay scales and allowances 2014 to 2016,https://assets.publishing.service.gov.uk/media/5a7f3e4040f0b6230268e50f/Navy_FOI_2016_06979__-_Request_total_number_of_RFA_engineering_ratings_and_pay_scales_and_allowances_main_pay_scale_rates_and_petty_chief_officer_rate_at_2016.pdf
MOD policy: occasional and temporary allowances Royal Fleet Auxiliary 2013/14 (dated 3 September 2012),https://assets.publishing.service.gov.uk/media/5a800c9ce5274a2e87db78c1/Navy_FOI_2016_06979__-_Attachment-_Policy_of_RAF_Royal_Fleet_Auxiliary_non_pay_related_allowances_from_2013_to_2014.pdf
Attachment: Royal Fleet Auxiliary (RFA) petty officers pay related allowances from 2013 to 2014,https://assets.publishing.service.gov.uk/media/5a81b687ed915d74e33ffb0d/Navy_FOI_2016_06979__-_Attachment-_RAF_petty_officers_pay_related_allowances_from_2013_to_2014.pdf
Attachment: Royal Fleet Auxiliary (RFA) ratings’ pay rates 2012 to 2014,https://assets.publishing.service.gov.uk/media/5a7f7eb7ed915d74e622acf5/Navy_FOI_2016_06979__-_Attachment-_RAF_ratings__pay_contract_from_2012_to_2014.pdf
Attachment: Royal Fleet Auxiliary (RFA) allowances from 2014 to 2015,https://assets.publishing.service.gov.uk/media/5a807c73ed915d74e622ebb4/Navy_FOI_2016_06979__-_Attachment-_RAF_allowances_from_2014_to_2015.pdf
"Number of staff in Finance Job Family (FJF) and salary (as at 30 September 2010), number of staff in Central Legal Services (as at 1 April 2016) and expenditure on advisory consultancy in last 4 years",https://assets.publishing.service.gov.uk/media/5a7f62b4ed915d74e33f61b4/HOCS_FOI_2016_04646___Number_of_staff_finance_job_family__FJF__and_salary_within_Central_Legal_Services_and_expenditure_on_advisory_consultancy_from_2011_to_2015.pdf
Fruitless payments report and accounts from 2014 to 2016,https://assets.publishing.service.gov.uk/media/5a80b2f7ed915d74e33fbe6f/HOCS_FOI_2016_04778___Fruitless_payments_report_and_accounts_from_2014_to_2016.pdf
Information on the charts and tables in the Defence Equipment Plan of 2015,https://assets.publishing.service.gov.uk/media/5a803666e5274a2e87db8833/HOCS_FOI_2016_04886___Information_charts_and_tables_of_Defence_Equipment_Plan_of_2015.pdf
Information gifts of arms and associated spares and equipment to foreign governments in 2015,https://assets.publishing.service.gov.uk/media/5a8148dd40f0b62305b8e1d0/HOCS_FOI_2016_06034___Information_gifts_of_arms_and_associated_spares_and_equipment_to_foreign_governments_in_2015.pdf
Annual Budget Cycle (ABC) 17 main instructions and technical instructions,https://assets.publishing.service.gov.uk/media/5a7f2fdeed915d74e33f4de0/HOCS_FOI_2016_06377___Annual_Budget_Cycle__ABC__17_Main_Instructions_and_technical_final_report_in__Annex_A__B_and_C__and__Appendix_C1_and_C2_.pdf
"Costs and expenses of travel, hotel and associated meals including car hire and fuel from 2014 to 2015",https://assets.publishing.service.gov.uk/media/5a80b186ed915d74e622fe7d/HOCS_FOI_2016_03539__-__Cost_expenses_of_travel_hotel_and_associated_meals_expenditure_including__car_hire_and_fuel_from_2014_to_2015.pdf
"List of professional services companies on contract with Joint Forces Command (JFC), how much they were paid and costs by category for each JFC business unit 2014 to 2015",https://assets.publishing.service.gov.uk/media/5a75ad11e5274a43682991b7/HOCS_FOI_2016_03588__-_Companies_on_contract_and_external_assistance_for_Joint_Forces_Command__JFC__main_business_units_payments_made_from_2014_to_2015.pdf
Air Training Corps type A Squadrons name and number,https://assets.publishing.service.gov.uk/media/5a807fb6ed915d74e622ece1/RAF_FOI_2016____Air_Training_Corps_type_A_Squadrons_name_and_number.pdf
"Number of military, civilian and civilian retained posts by grade employed at MOD Abbey Wood 1 April 2016 (Annex) tables",https://assets.publishing.service.gov.uk/media/5a80e7c5ed915d74e62311c8/DE_S_FOI_2016_06237____Number_of_military__civilian_and_civilian_retained_post_staff_by_grade_employed_at_MOD_Abbey_Wood_1_April_2016__Annex__tables.pdf
"Civilian, military and private staff spend and number of contracts for Managed Service Providers (MSPs) from 2010 to 2016",https://assets.publishing.service.gov.uk/media/5a7f954540f0b62305b88058/DE_S_FOI_2016_06286___Civilian_and_military_and_private_staff_spend_expenditure_costs_and_number_of_contracts_for_Managed_Service_Providers__MSPs__from_2010_to_2016.pdf
Number of Meetings held in the office of Director General Commercial attended or hosted by Susanna Mason during 2015,https://assets.publishing.service.gov.uk/media/5a74a5f740f0b619c86594dc/DE_S_FOI_2016_05560____Number_of_Meetings_in_office_of_Director_General_Commercial_attended_or_hosted_by_Susanna_Mason_during_2015.pdf
Method of assessing housing capacity for all sites disposed under the government public land disposals policy since 2011 and the names of external consultants used,https://assets.publishing.service.gov.uk/media/5a800475e5274a2e8ab4db0e/DIO_FOI_2016_06583___Housing_assessing_capacity_site_level_and_the_names_of_external_consultants_used_to_assist_with_producing_these_sites.pdf
Names and job roles of DIO and Capita personnel involved in evaluating the tender for a development partner for the Prince Philip Barracks,https://assets.publishing.service.gov.uk/media/5a8092c3e5274a2e8ab50ebb/DIO_FOI_2016_06674___The_DIO_in_evaluating_tender_for_development_with_job_titles_and_roles.pdf
Hard facilities management (HFM) contractors and private finance initiatives (PFIs) since 1 February 2015,https://assets.publishing.service.gov.uk/media/5a800642e5274a2e8ab4dbbb/DIO_FOI_2016_03364___Request_on_hard_facilities_management__HFM__contractors_and_private_finance_initiatives__PFIs___Annex_A_.pdf
Attachment: Soft facilities management contractors (SFM) review notes (Annex B),https://assets.publishing.service.gov.uk/media/5a75c23de5274a4368299be8/DIO_FOI_2016_03364___Attachment-_Soft_facilities_management_contractors__SFM__review_notes__Annex_B_.pdf
Projects issued to contractors under the Next Generation Estate Contracts (NGEC) Regional Capital Works Framework - east Midlands and eastern England,https://assets.publishing.service.gov.uk/media/5a808b51e5274a2e8ab50c0e/DIO_FOI_2016_322___Contracts_awarded_and_supplier_of_projects_issued_contractors.pdf
Information on base dependency charges imposed on Wyton on the Hill residents by the Ministry of Defence,https://assets.publishing.service.gov.uk/media/5a8031e840f0b62305b89bc0/DIO_FOI_2016_03040___Resident_appointed_management_agent_charger_from_Wyton_on_the_Hill__WotH__property.pdf
"Details of service men and women who died while on operations in Northern Ireland on Op Banner, Iraq and Afghanistan",https://assets.publishing.service.gov.uk/media/5a7f6131e5274a2e8ab4bd3d/Army_FOI_2016_09633___Information_of_service_men_and_women_death_while_on_operations_in_Northern_Ireland_on_Op_Banner__Iraq_and_Afghanistan.pdf
Names and contact details of energy management companies for each Defence Infrastructure Organisation (DIO) site,https://assets.publishing.service.gov.uk/media/5a816fabed915d74e6232417/DIO_FOI_2016_01992___Names_of_energy_management_and_contact_email_addresses__Annex__March_2016.pdf
MOD policy regarding Prestwick Carr drainage ditches and the Northumberland wildlife Trust,https://assets.publishing.service.gov.uk/media/5a8149a4ed915d74e62316d8/DIO_FOI_2016_01886___MOD_land_owning_responsibilities_where_identified_and_partnership_with_Northumberland_wildlife_trust_conservation_projects.pdf
"Queen's Harbour Master (QHM) meeting, 1 September 2015: agenda and notes on the decision to supersede QHM general direction 07/13 and replace it with 01/16",https://assets.publishing.service.gov.uk/media/5a8150c6e5274a2e8ab534fe/Navy_FOI_2016_06630___Queen_s_Harbour_Master__QHM__general_direction_01_06_meeting_agenda_notes_September_2015.pdf
Number UK armed forces personnel prescribed anti-malaria medication (not Melfoquine / Lariam) since 2007 (report to be published September 2016),https://assets.publishing.service.gov.uk/media/5a81532aed915d74e6231a27/HOCS_FOI_2016_06586__-_Number_UK_Armed_Forces_personnel_prescribed_anti-malaria_medication_report_in_September_2016.pdf
Clarification of army brigades aligned with the South Asia region and South American  /Central American region,https://assets.publishing.service.gov.uk/media/5a80f27240f0b62305b8e0cb/Army_FOI_2016_06904___Army_brigade_alignments_with_but_not_aligned_with_the_South_American_and_Central_American.pdf
Name of the distinguished guest of honour /  member of the Royal Family who attended the May 1964 passing out parade.,https://assets.publishing.service.gov.uk/media/5a818342e5274a2e87dbe077/Army_FOI_2016_06943___Name_of_distinguished_guest_of_honour_of_the_Royal_Family_during_commissioning_parade_in_1950s_and_1960s.pdf
Number of charges under Section 20 and Section 20A  of the Armed Forces Act 2006 for alcohol or drugs offences from 1 Jan 2014 to 8 July 2016,https://assets.publishing.service.gov.uk/media/5a819e8c40f0b62302698480/HOCS_FOI_2016_06468____Number_of_charges_under_Section_20_and_Section_20A_Armed_Forces_Act_2006_through_alcohol_or_drugs_offences_from_1_Jan_2014_to_8_July_2016.pdf
Total legal costs for the proceedings in the Ionising Radiation appeals before the First-tier tribunal,https://assets.publishing.service.gov.uk/media/5a7f75ca40f0b6230268fa04/HOCS_FOI_2016_06660____MOD_s_total_legal_costs_for_the_original_grouped_First_Tier_Tribunal_proceedings_and_appeals_of_Adbale_and_others_until_14_July_2016.pdf
Number of Ministry of Defence Police (MDP) investigated for breaching police guidelines on social media and the nature allegations from January 2012 to June 2016,https://assets.publishing.service.gov.uk/media/5a804630ed915d74e622d7fe/MDP_FOI_2016_06443____Number_of_Ministry_of_Defence_Police_investigated_for_breaching_police_guidelines_on_social_media_and_the_allegation_from_January_2012_to_June_2016__Annex_A_.pdf
"Ministry of Defence Police (MDP) list of cars purchased, cost per car and whether purchased second hand or new",https://assets.publishing.service.gov.uk/media/5a74b5aae5274a3cb28668c2/MDP_FOI_2016_06717___Ministry_of_Defence_Police__MDP__cars_purchase_and_Cost_per_car_report_2_July_2016_and_new_purchased_cars_list_in__Annex_A_.pdf
Nato stock numbers (NSN) and descriptions of Civilian Blue DPM (Damp Proof Membrane) Osprey body armour,https://assets.publishing.service.gov.uk/media/5a7f5168e5274a2e87db51e6/DE_S_FOI_2016_06820___Nato_stock_number__NSN__and_description_of_civilian_blue_with_no_osprey_body_armour.pdf
Funding and financial support for regimental and corps and army museums,https://assets.publishing.service.gov.uk/media/5a8028e7ed915d74e622cd14/Army_FOI_2016_06922___Funding_and_financial_support_for_regimental_and_corps_and_Army_museums.pdf
Information of Greenwich Hospital Acts 1865 to 1996 status and the advisory boarder,https://assets.publishing.service.gov.uk/media/5a8040e2ed915d74e622d5ef/Navy_FOI_2016_06626___Information_of_Greenwich_Hospital_Acts_1865_to_1996_status_and_the_advisory_boarder.pdf
"Statistics on the location of naval personnel,  number  of  male and female commodores,  details of job title changes in the Queen Alexandra’s Royal Navy Nursing Service (QARNNS) and number of male pilots in Fleet Air Arm (FFA)",https://assets.publishing.service.gov.uk/media/5a7f51f640f0b6230268ec86/Navy_FOI_2016_06560___Location_of_naval_personnel__number_of_male_and_female_commodores__job_title_changes_in_the_Queen_Alexandra_s_Royal_Navy_Nursing_Service__QARNNS__of_male_pilots_in_Fleet__FFA_.pdf
Disposal Services Authority equipment sales and disposal service for MOD and other government departments,https://assets.publishing.service.gov.uk/media/5a80bf36e5274a2e8ab51ede/DE_S_FOI_2016_05600___DSA_equipment_sales_and_disposal_service__for_MOD_and_Other_Other_Government_Departments.pdf
"Total spend on army equipment, recruitment, training and pay in financial year 2015/16",https://assets.publishing.service.gov.uk/media/5a80d74540f0b62305b8d72f/Army_FOI_2016_05812___Army_and_Royal_Military__ITC_Catterick__AFC__ATR_and_ATC_budgets_and_breakdowns_from_2015_to_2016.pdf
Information on Infantry Brigade's defence engagement (DE) activity in South East Asia from 2015 to 2016,https://assets.publishing.service.gov.uk/media/5a80363740f0b62305b89d5e/Army_FOI_2016_05078___Information_on_Infantry_Brigade_s_defence_engagement__DE__activity_in_South_East_Asia_from_2015_to_2016.pdf
Information of Puma Air system safety HC Mk2 tolerable statement on risk to life of wire strikes and highest air safety risk,https://assets.publishing.service.gov.uk/media/5a802168ed915d74e622ca5c/Army_FOI_2016_06304___Information_of_Puma_Air_system_safety_HC_Mk2_Tolerable_statement_on_risk_to_life_of_wire_strikes_and_highest_air_safety_risk.pdf
Number of armed forces personnel who had initial assessments for Post Traumatic Stress Disorder (PTSD) or an eating disorder,https://assets.publishing.service.gov.uk/media/5a74bdd040f0b619c865a0ec/HOCS_FOI_2016_06783____Number_of_Armed_Forces_perssonel_initial_assessments_Post_Traumatic_Stress_Disorder__PTSD__for_special_mental_health_and_disorders_services.pdf
Number of RAF personnel at RAF Brize Norton seen at MOD specialist mental health services (SMHS) from 2011 to 2016,https://assets.publishing.service.gov.uk/media/5a8036e640f0b62305b89d9f/HOCS_FOI_2016_06475___Number_of_RAF_personnel_at_RAF_Brize_Norton_seen_at_MOD_specialist_mental_health_services__SMHS__from_2011_to_2016.pdf
Number of sales of government armoured and non-armoured vehicles and contract period dates,https://assets.publishing.service.gov.uk/media/5a808891e5274a2e87dba5b0/DE_S_FOI_2016_06564__-_Number_of_sales_of_government_armoured_and_non-armoured_vehicles_and_contract_period_dates.pdf
